movie_id,male_count,female_count,occupation_0,occupation_1,occupation_2,occupation_3,occupation_4,occupation_5,occupation_6,occupation_7,occupation_8,occupation_9,occupation_10,occupation_11,occupation_12,occupation_13,occupation_14,occupation_15,occupation_16,occupation_17,occupation_18,occupation_19,occupation_20,age_50-55,age_Under 18,age_18-24,age_35-44,age_56+,age_25-34,age_45-49,Horror,Animation,Romance,Children's,Western,Crime,Film-Noir,Comedy,Adventure,Musical,Thriller,War,Documentary,Mystery,Action,Fantasy,Sci-Fi,Drama,average score
3516,144.0,83.0,26.0,25.0,11.0,15.0,12.0,6.0,11.0,21.0,,4.0,3.0,2.0,13.0,15.0,9.0,3.0,20.0,13.0,5.0,3.0,10.0,44.0,4.0,7.0,47.0,45.0,40.0,40.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7665198237885464
3517,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.5
3518,42.0,12.0,5.0,3.0,9.0,5.0,3.0,1.0,3.0,2.0,,,1.0,2.0,2.0,,3.0,1.0,4.0,3.0,,1.0,6.0,4.0,1.0,7.0,8.0,1.0,27.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.8703703703703702
3519,179.0,20.0,21.0,16.0,8.0,4.0,6.0,5.0,6.0,38.0,2.0,,2.0,6.0,12.0,4.0,12.0,3.0,18.0,21.0,2.0,1.0,12.0,26.0,1.0,9.0,61.0,13.0,64.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.3467336683417086
3520,22.0,10.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,,1.0,,2.0,2.0,,5.0,,2.0,2.0,,1.0,2.0,5.0,,4.0,9.0,1.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5625
3521,142.0,46.0,29.0,27.0,19.0,10.0,14.0,6.0,5.0,9.0,,1.0,1.0,2.0,11.0,,4.0,4.0,7.0,10.0,,3.0,26.0,12.0,2.0,17.0,41.0,3.0,100.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.877659574468085
3522,3.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
3523,8.0,,1.0,,,,,,,,,,,,1.0,,,1.0,1.0,4.0,,,,1.0,,1.0,1.0,,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.125
3524,382.0,152.0,85.0,60.0,24.0,17.0,31.0,16.0,28.0,75.0,2.0,12.0,,11.0,18.0,8.0,21.0,10.0,32.0,37.0,8.0,6.0,33.0,46.0,3.0,34.0,155.0,20.0,219.0,57.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4269662921348316
3525,296.0,64.0,54.0,24.0,19.0,10.0,35.0,13.0,17.0,56.0,1.0,5.0,,7.0,17.0,1.0,21.0,7.0,12.0,29.0,7.0,8.0,17.0,6.0,2.0,56.0,81.0,5.0,194.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.138888888888889
3526,549.0,262.0,104.0,77.0,44.0,34.0,109.0,20.0,33.0,83.0,3.0,17.0,3.0,25.0,39.0,6.0,43.0,19.0,41.0,43.0,4.0,12.0,52.0,44.0,7.0,156.0,161.0,12.0,377.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.7694204685573367
3527,1130.0,167.0,158.0,85.0,56.0,30.0,173.0,33.0,42.0,141.0,7.0,9.0,16.0,26.0,113.0,12.0,66.0,37.0,56.0,148.0,11.0,17.0,61.0,90.0,20.0,233.0,258.0,28.0,587.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.653816499614495
3528,180.0,141.0,36.0,44.0,20.0,14.0,31.0,3.0,20.0,41.0,,5.0,1.0,5.0,13.0,5.0,15.0,8.0,18.0,15.0,3.0,6.0,18.0,34.0,2.0,25.0,74.0,20.0,132.0,34.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.155763239875389
3529,123.0,32.0,23.0,17.0,6.0,7.0,8.0,3.0,10.0,25.0,1.0,2.0,,4.0,2.0,3.0,7.0,1.0,14.0,6.0,2.0,2.0,12.0,22.0,1.0,4.0,46.0,11.0,46.0,25.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.470967741935484
3530,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
3531,17.0,10.0,3.0,3.0,5.0,2.0,2.0,,1.0,1.0,,,,,,,1.0,2.0,1.0,,,1.0,5.0,3.0,,1.0,8.0,1.0,11.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.037037037037037
3532,18.0,3.0,2.0,3.0,1.0,1.0,,,2.0,2.0,,,,,1.0,1.0,,,,1.0,,2.0,5.0,3.0,1.0,1.0,3.0,3.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.761904761904762
3533,6.0,1.0,1.0,,1.0,,,,,,,,,1.0,1.0,,,,,,,,3.0,2.0,,1.0,3.0,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.2857142857142856
3534,314.0,191.0,48.0,37.0,22.0,18.0,76.0,8.0,24.0,53.0,1.0,9.0,23.0,12.0,35.0,14.0,30.0,12.0,22.0,23.0,4.0,8.0,26.0,25.0,22.0,119.0,85.0,24.0,200.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0653465346534654
3535,501.0,129.0,86.0,42.0,29.0,21.0,127.0,13.0,13.0,66.0,,,18.0,9.0,33.0,3.0,33.0,16.0,16.0,37.0,7.0,12.0,49.0,30.0,19.0,192.0,93.0,10.0,262.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.219047619047619
3536,322.0,167.0,63.0,48.0,24.0,16.0,90.0,9.0,19.0,51.0,,10.0,19.0,13.0,24.0,3.0,21.0,12.0,15.0,16.0,1.0,4.0,31.0,25.0,23.0,127.0,58.0,13.0,207.0,36.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7484662576687118
3537,27.0,7.0,5.0,3.0,1.0,1.0,4.0,1.0,1.0,3.0,,,1.0,,2.0,2.0,1.0,,4.0,2.0,,1.0,2.0,3.0,1.0,3.0,3.0,5.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.323529411764706
3538,116.0,60.0,20.0,18.0,11.0,6.0,21.0,4.0,9.0,19.0,,1.0,1.0,4.0,9.0,4.0,7.0,5.0,11.0,7.0,1.0,2.0,16.0,15.0,1.0,25.0,33.0,12.0,74.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.664772727272727
3539,31.0,8.0,12.0,2.0,3.0,1.0,5.0,1.0,1.0,2.0,,,,,,,1.0,,1.0,,1.0,1.0,8.0,,1.0,11.0,9.0,,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.8461538461538463
3540,12.0,16.0,5.0,3.0,1.0,1.0,4.0,1.0,1.0,1.0,,1.0,1.0,1.0,2.0,,1.0,,1.0,,,1.0,3.0,3.0,1.0,4.0,4.0,2.0,11.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75
3542,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
3543,639.0,200.0,106.0,80.0,52.0,29.0,58.0,12.0,35.0,104.0,1.0,12.0,6.0,31.0,37.0,24.0,43.0,17.0,45.0,56.0,9.0,9.0,73.0,90.0,10.0,53.0,252.0,54.0,291.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.9225268176400476
3544,88.0,9.0,14.0,6.0,8.0,4.0,13.0,4.0,,6.0,,,,2.0,12.0,,7.0,,3.0,6.0,1.0,3.0,8.0,2.0,,13.0,15.0,1.0,62.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.917525773195876
3545,287.0,156.0,52.0,55.0,29.0,15.0,31.0,5.0,15.0,67.0,1.0,11.0,3.0,14.0,13.0,14.0,15.0,12.0,25.0,26.0,3.0,6.0,31.0,67.0,5.0,24.0,129.0,41.0,101.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9029345372460496
3546,134.0,89.0,34.0,23.0,15.0,14.0,16.0,4.0,14.0,23.0,1.0,2.0,2.0,3.0,8.0,2.0,10.0,2.0,15.0,14.0,2.0,2.0,17.0,42.0,4.0,15.0,50.0,12.0,74.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.7219730941704037
3547,56.0,21.0,14.0,10.0,9.0,2.0,3.0,,4.0,8.0,,1.0,,3.0,3.0,1.0,2.0,2.0,1.0,4.0,,2.0,8.0,3.0,1.0,3.0,27.0,2.0,29.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.792207792207792
3548,141.0,133.0,27.0,39.0,15.0,12.0,26.0,5.0,15.0,29.0,,7.0,3.0,8.0,11.0,16.0,9.0,5.0,8.0,12.0,5.0,7.0,15.0,37.0,7.0,24.0,56.0,38.0,78.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.835766423357664
3549,144.0,116.0,28.0,32.0,17.0,10.0,27.0,6.0,12.0,30.0,,3.0,6.0,8.0,10.0,7.0,10.0,5.0,11.0,8.0,2.0,7.0,21.0,35.0,8.0,34.0,56.0,23.0,72.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.792307692307692
3550,122.0,38.0,28.0,12.0,17.0,5.0,10.0,8.0,3.0,18.0,,,1.0,2.0,7.0,,7.0,3.0,10.0,7.0,4.0,7.0,11.0,8.0,2.0,10.0,46.0,1.0,76.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.43125
3551,336.0,64.0,47.0,37.0,13.0,13.0,26.0,10.0,15.0,61.0,,7.0,4.0,14.0,25.0,6.0,20.0,10.0,19.0,28.0,7.0,4.0,34.0,50.0,5.0,18.0,122.0,21.0,135.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.93
3552,760.0,207.0,118.0,83.0,48.0,34.0,101.0,27.0,39.0,128.0,3.0,13.0,12.0,24.0,62.0,9.0,54.0,22.0,40.0,71.0,14.0,13.0,52.0,59.0,14.0,134.0,218.0,21.0,453.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8469493278179936
3553,48.0,34.0,7.0,4.0,1.0,5.0,18.0,,3.0,11.0,,1.0,8.0,1.0,2.0,,3.0,1.0,2.0,4.0,,3.0,8.0,,9.0,33.0,14.0,,22.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.768292682926829
3554,73.0,46.0,18.0,11.0,2.0,3.0,18.0,2.0,11.0,15.0,,1.0,7.0,3.0,3.0,2.0,7.0,1.0,2.0,1.0,1.0,2.0,9.0,7.0,6.0,22.0,26.0,4.0,44.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.453781512605042
3555,749.0,159.0,87.0,75.0,36.0,23.0,139.0,13.0,35.0,115.0,1.0,7.0,38.0,16.0,59.0,14.0,54.0,10.0,45.0,85.0,6.0,13.0,37.0,58.0,38.0,180.0,160.0,31.0,370.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.539647577092511
3556,212.0,116.0,50.0,29.0,21.0,13.0,63.0,5.0,11.0,29.0,,2.0,16.0,7.0,16.0,1.0,9.0,4.0,8.0,16.0,2.0,8.0,18.0,12.0,21.0,94.0,39.0,5.0,135.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.6310975609756095
3557,79.0,37.0,19.0,12.0,7.0,5.0,10.0,2.0,2.0,15.0,1.0,2.0,,1.0,4.0,1.0,8.0,1.0,7.0,6.0,1.0,,12.0,5.0,,17.0,24.0,2.0,61.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.896551724137931
3559,21.0,9.0,5.0,7.0,1.0,1.0,1.0,,1.0,2.0,,,,,1.0,4.0,,,2.0,1.0,,,4.0,5.0,,1.0,8.0,4.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.6666666666666665
3562,15.0,11.0,3.0,3.0,1.0,,3.0,1.0,2.0,5.0,,,3.0,,1.0,,,,1.0,,,,3.0,1.0,3.0,5.0,4.0,,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0384615384615383
3563,12.0,1.0,4.0,1.0,,,3.0,,1.0,,,,1.0,,,,2.0,,,,1.0,,,1.0,,4.0,1.0,,7.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.9230769230769231
3564,99.0,29.0,18.0,11.0,2.0,2.0,16.0,2.0,7.0,16.0,,1.0,8.0,4.0,6.0,2.0,7.0,2.0,2.0,12.0,1.0,4.0,5.0,6.0,9.0,20.0,20.0,3.0,55.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8046875
3565,146.0,131.0,25.0,29.0,17.0,11.0,54.0,5.0,12.0,26.0,,6.0,20.0,4.0,10.0,2.0,16.0,5.0,6.0,12.0,1.0,1.0,15.0,17.0,19.0,80.0,36.0,7.0,103.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.267148014440433
3566,224.0,80.0,30.0,28.0,22.0,5.0,48.0,4.0,15.0,38.0,,4.0,10.0,4.0,14.0,2.0,15.0,8.0,17.0,9.0,2.0,6.0,23.0,25.0,12.0,65.0,64.0,15.0,97.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.3717105263157894
3567,19.0,16.0,6.0,6.0,3.0,,4.0,,,2.0,,,1.0,,1.0,1.0,2.0,,3.0,1.0,,1.0,4.0,2.0,3.0,3.0,5.0,3.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4
3568,16.0,10.0,3.0,1.0,,1.0,2.0,,3.0,1.0,,,1.0,,1.0,2.0,1.0,1.0,3.0,1.0,,,5.0,2.0,1.0,6.0,4.0,1.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.269230769230769
3569,31.0,6.0,5.0,3.0,6.0,,4.0,1.0,1.0,3.0,,,1.0,,1.0,,2.0,,,1.0,,1.0,8.0,,3.0,8.0,5.0,,16.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.3513513513513513
3570,5.0,5.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,,,,,,,,,,,,,2.0,1.0,,1.0,2.0,1.0,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.9
3571,93.0,34.0,18.0,10.0,10.0,2.0,25.0,1.0,5.0,10.0,,,5.0,,9.0,1.0,3.0,4.0,5.0,7.0,,2.0,10.0,4.0,7.0,37.0,19.0,5.0,48.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.377952755905512
3572,70.0,7.0,10.0,6.0,3.0,2.0,13.0,3.0,1.0,9.0,1.0,,,1.0,4.0,,2.0,1.0,5.0,7.0,2.0,1.0,6.0,7.0,,20.0,11.0,1.0,28.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.7272727272727273
3573,23.0,3.0,4.0,,,,5.0,1.0,3.0,,,,1.0,,1.0,,2.0,1.0,1.0,3.0,1.0,1.0,2.0,4.0,1.0,6.0,3.0,,7.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.4615384615384615
3574,15.0,2.0,4.0,,,,4.0,,3.0,1.0,,,,,,,,1.0,,1.0,,1.0,2.0,3.0,,4.0,2.0,,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0588235294117647
3575,3.0,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.3333333333333335
3576,255.0,29.0,41.0,16.0,14.0,10.0,21.0,10.0,5.0,34.0,,1.0,,4.0,18.0,3.0,16.0,6.0,15.0,35.0,4.0,6.0,25.0,17.0,1.0,23.0,87.0,4.0,122.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.683098591549296
3577,41.0,19.0,6.0,5.0,2.0,3.0,5.0,2.0,2.0,9.0,,,,2.0,,,6.0,1.0,4.0,5.0,2.0,,6.0,2.0,,2.0,14.0,3.0,36.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.65
3578,1539.0,385.0,222.0,143.0,90.0,45.0,325.0,39.0,67.0,211.0,3.0,19.0,56.0,38.0,133.0,22.0,98.0,41.0,78.0,161.0,18.0,19.0,96.0,110.0,59.0,458.0,327.0,66.0,783.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.106029106029106
3579,40.0,28.0,8.0,8.0,6.0,,8.0,,4.0,4.0,,2.0,2.0,2.0,1.0,5.0,5.0,,4.0,3.0,,,6.0,6.0,2.0,11.0,13.0,8.0,19.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.485294117647059
3580,19.0,10.0,6.0,2.0,,1.0,4.0,,1.0,4.0,,,2.0,,2.0,2.0,,,1.0,1.0,,1.0,2.0,1.0,4.0,3.0,7.0,3.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0689655172413794
3581,12.0,2.0,2.0,1.0,,2.0,1.0,,1.0,1.0,,,,,1.0,,1.0,,1.0,1.0,,,2.0,1.0,,3.0,2.0,,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.7857142857142856
3584,95.0,34.0,15.0,10.0,5.0,4.0,6.0,3.0,5.0,25.0,2.0,2.0,,4.0,3.0,2.0,7.0,1.0,8.0,12.0,4.0,2.0,9.0,10.0,,4.0,38.0,7.0,53.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.7674418604651163
3585,18.0,1.0,,3.0,,1.0,,,,4.0,,,,2.0,2.0,1.0,,,1.0,2.0,1.0,,2.0,9.0,,,1.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8421052631578947
3586,20.0,8.0,5.0,3.0,3.0,3.0,,,2.0,4.0,,,,,,,4.0,,,3.0,1.0,,,3.0,,2.0,9.0,1.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.392857142857143
3587,25.0,5.0,7.0,,,2.0,4.0,1.0,3.0,2.0,,,,1.0,2.0,,,,2.0,2.0,1.0,1.0,2.0,3.0,,5.0,6.0,1.0,12.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
3588,40.0,8.0,6.0,6.0,5.0,,2.0,,1.0,6.0,1.0,,,3.0,,1.0,2.0,1.0,4.0,4.0,2.0,,4.0,11.0,2.0,,10.0,3.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.3333333333333335
3590,72.0,13.0,3.0,10.0,4.0,4.0,5.0,4.0,5.0,14.0,1.0,1.0,,3.0,1.0,1.0,7.0,1.0,7.0,6.0,1.0,2.0,5.0,10.0,,,30.0,4.0,30.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8588235294117648
3591,447.0,181.0,85.0,64.0,35.0,23.0,64.0,19.0,27.0,76.0,2.0,12.0,4.0,13.0,29.0,7.0,32.0,14.0,30.0,40.0,10.0,8.0,34.0,36.0,8.0,102.0,148.0,20.0,276.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.4076433121019107
3592,7.0,1.0,1.0,1.0,,,,,2.0,1.0,,,1.0,,1.0,,,,1.0,,,,,1.0,1.0,3.0,1.0,,2.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.5
3593,295.0,47.0,40.0,29.0,14.0,7.0,48.0,9.0,10.0,32.0,2.0,2.0,19.0,9.0,32.0,4.0,11.0,6.0,16.0,31.0,2.0,4.0,15.0,16.0,14.0,89.0,60.0,9.0,127.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.6111111111111112
3594,87.0,95.0,21.0,18.0,9.0,7.0,38.0,4.0,10.0,18.0,1.0,2.0,17.0,2.0,5.0,6.0,6.0,1.0,1.0,7.0,,2.0,7.0,13.0,17.0,53.0,29.0,11.0,45.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.302197802197802
3595,2.0,2.0,,,,1.0,,,,1.0,,,,,1.0,,,,,1.0,,,,,,1.0,,2.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
3596,52.0,8.0,11.0,2.0,1.0,,19.0,3.0,1.0,4.0,,,9.0,,2.0,,1.0,,1.0,,,2.0,4.0,1.0,12.0,23.0,6.0,,18.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.533333333333333
3597,26.0,11.0,7.0,1.0,1.0,,7.0,,2.0,5.0,,1.0,3.0,,,,1.0,,2.0,4.0,1.0,,2.0,,3.0,15.0,4.0,,15.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.72972972972973
